"Reino","Filo","Classe","Ordem","Familia","Genero","Especie","Subespecie","Nome_Cientifico_Anterior","Autor","Nome_Comum","Grupo","Mes_Ano_Avaliacao","Categoria","Possivemente_Extinta","Criterio","Justificativa","Endemica_Brasil","Consta_em_Lista_Nacional_Oficial","Estado","Regiao","Bioma","Bacia_Hidrografica","Unidade_de_Conservacao_Federal","Unidade_de_Conservacao_Estadual","RPPN","Migratoria","Tendencia_Populacional","Ameaca","Uso","Acao_Conservacao","Plano_de_Acao","Listas_e_Convencoes","Altitude_min_max_","Barimetria_min_max_"
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Eufriesea","Eufriesea zhangi","","","Nemésio & Santos Júnior, 2013","abelha das orquídeas","Invertebrados Terrestres","07/2021","Dados Insuficientes","","","Eufriesea zhangi é endêmica do Brasil, conhecida apenas na localidade-tipo, no Parque Nacional de Ubajara, no Ceará. Espécie é restrita as áreas de floresta e não ocorre nas fitofisionomias de Caatinga que a circunda. Apesar de registrada dentro de uma unidade de conservação, a espécie sofre impactos oriundos de extração de madeira e do fogo. Não há informações disponíveis para inferir sobre sua real distribuição, tendências populacionais e como os impactos das ameaças citadas afetam sua população e, por isso, não há como avaliar adequadamente seu risco de extinção. Portanto, Eufriesea zhangi foi categorizada como Dados Insuficientes (DD).","Sim","Não","Ceará","|Nordeste|","Caatinga","Sub-bacia Litoral CE PI","PARNA de Ubajara","","","","Desconhecida","5 - Uso de recursos biológicos|5.3 - Extração florestal 7 - Modificações nos sistemas naturais|7.1 - Incêndios e supressão de incêndios|7.1.1 - Aumento da frequência/intensidade de incêndios","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Paratrigona","Paratrigona crassicornis","","Paratrigona crassicornis","Camargo & Moure, 1994","Abelha","Invertebrados Terrestres","07/2021","Dados Insuficientes","","","Paratrigona crassicornis é endêmica do Brasil, conhecida apenas da localidade-tipo, em Mocajuba, Pará, a partir de registro realizado em 1953. A região de ocorrência da espécie sofre intensa transformação da paisagem causada pela construção de estradas, extração madeireira e fragmentação de habitats. Entretanto, não há informações disponíveis para inferir como os impactos das ameaças citadas afetam sua população e, por isso, não há como avaliar adequadamente seu risco de extinção. Portanto, P. crassicornis foi categorizada como Dados Insuficientes (DD).","Sim","Não","Pará","|Norte|","Amazônia","Sub-bacia Tocantins Baixo","","","","Desconhecido","Desconhecida","4 - Transportes e serviços de transmissão|4.1 - Estradas e ferrovias 5 - Uso de recursos biológicos|5.3 - Extração florestal","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Frieseomelitta","Frieseomelitta trichocerata","","Frieseomelitta trichocerata","Moure, 1990","Abelha, Marmelada, Moça branca, Mosquito","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Frieseomelitta trichocerata ocorre no Equador, Peru, Bolívia e Brasil, onde foi registrada nos estados do Acre, Amapá, Rondônia, Roraima, Amazonas, Pará, Mato Grosso e Paraíba. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, F. trichocerata foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amapá, Amazonas, Mato Grosso, Pará, Paraíba, Rondônia, Roraima","|Centro-Oeste|Nordeste|Norte|","Amazônia, Cerrado, Mata Atlântica","Sub-bacia Litoral AL PE PB Sub-bacia Madeira Sub-bacia Negro Sub-bacia Tocantins Baixo Sub-bacia Xingu","ESEC Juami-Japurá, PARNA Jaú, RESEX Alto Juruá","ÁREA DE PROTEÇÃO AMBIENTAL - BAIXO RIO BRANCO, ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES, FLORESTA ESTADUAL DE TAPAUÁ","RPPN Laço de Amor","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Scaura","Scaura aspera","","","Nogueira & Oliveira, 2019","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Scaura aspera é endêmica do Brasil com registro nos estados do Goiás, Minas Gerais, Mato Grosso do Sul, Paraná, Rio de Janeiro e São Paulo. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, S. aspera foi categorizada como Menos Preocupante (LC).","Sim","Não","Goiás, Mato Grosso do Sul, Minas Gerais, Paraná, Rio de Janeiro, São Paulo","|Centro-Oeste|Sudeste|Sul|","Cerrado, Mata Atlântica","Sub-bacia Grande Sub-bacia Litoral RJ Sub-bacia Paranaíba Sub-bacia Paranapanema Sub-bacia Paraná RH1 Sub-bacia São Francisco Médio Sub-bacia Tietê Sub-bacia Tocantins Alto","","APA JUNDIAí, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ESTAÇÃO ECOLÓGICA JATAÍ, PARQUE ESTADUAL DO MORRO DO DIABO","","Não","Desconhecida","2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Plebeia","Plebeia lucii","","Plebeia lucii","Moure, 2004","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Plebeia lucii é endêmica do Brasil com registro nos estados do Espírito Santo e Minas Gerais. Não foram identificadas ameaças que colocam a espécie em risco de extinção no futuro próximo. Por isso, P. lucii foi categorizada como Menos Preocupante (LC).","Sim","Não","Espírito Santo, Minas Gerais","|Sudeste|","Cerrado, Mata Atlântica","Sub-bacia Doce Sub-bacia São Francisco Alto","REBIO Comboios","ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, PARQUE ESTADUAL DO LIMOEIRO, PARQUE ESTADUAL DO RIO DOCE, PARQUE ESTADUAL SETE SALÕES","","Desconhecido","Desconhecida","7 - Modificações nos sistemas naturais|7.3 - Outras modificações nos ecossistemas","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Schwarziana","Schwarziana quadripunctata","","Schwarziana quadripunctata","(Lepeletier, 1836)","Abelha, Abelha-do-chão, Abelha-mulata, Doncellita, Guiruçu, Irussú-do-chão. Eira-ihvihgwih, Irussú-mineiro, Mombuca-mirim, Mombuquinha, Mulatinha, Papaterra, Señorita","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Schwarziana quadripunctata ocorre na Argentina, Paraguai e Brasil, onde tem registro nos estados da Bahia, Distrito Federal, Espírito Santo, Goiás, Minas Gerais, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina e São Paulo. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, S. quadripunctata foi categorizada como Menos Preocupante (LC).","Não","Não","Bahia, Distrito Federal, Espírito Santo, Goiás, Minas Gerais, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, São Paulo","|Centro-Oeste|Nordeste|Sudeste|Sul|","Cerrado, Mata Atlântica, Pampa","Sub-bacia Doce Sub-bacia Grande Sub-bacia Guaíba Sub-bacia Iguaçu Sub-bacia Itapecuru-Paraguaçu Sub-bacia Litoral RJ Sub-bacia Litoral SP Sub-bacia Litoral SP PR SC Sub-bacia Paraíba do Sul Sub-bacia Paranaíba Sub-bacia Paranapanema Sub-bacia Paraná RH1 Sub-bacia São Francisco Alto Sub-bacia São Francisco Médio Sub-bacia Tietê Sub-bacia Uruguai Alto","APA Carste da Lagoa Santa, APA Planalto Central, APA Serra da Mantiqueira, PARNA da Serra da Bocaina, PARNA da Serra do Gandarela, PARNA da Serra Geral, PARNA de Boa Nova, REBIO de Sooretama","APA MORRO DE SãO BENTO, APA PIRACICABA JUQUERí-MIRIM AREA II, APA SISTEMA CANTAREIRA, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL COCHÁ E GIBÃO, ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA HIDROGRÁFICA DO RIO MACHADO, ÁREA DE PROTEÇÃO AMBIENTAL DO IRAÍ, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA, ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, ESTAÇÃO ECOLÓGICA JATAÍ, FLORESTA ESTADUAL DO UAIMII, PARQUE ESTADUAL DA SERRA DO MAR, PARQUE ESTADUAL DO ITACOLOMI, PARQUE ESTADUAL DO MORRO DO DIABO, PARQUE ESTADUAL SERRA DO PAPAGAIO","RPPN Caetezal, RPPN Fazenda HorII, RPPN Fazenda São Geraldo, RPPN Morro das Aranhas, RPPN Rancho Mira-Serra, RPPN Sítio Curucutu","Desconhecido","Desconhecida","1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","Proteção de locais/áreas","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Euglossa","Euglossa avicula","","","Dressler, 1982","Abelha das orquídeas","Invertebrados Terrestres","07/2021","Vulnerável","","B1ab(iii)","Euglossa avicula é endêmica do Brasil, associada a Mata Atlântica do sul da Bahia e norte do Espírito Santo, tendo sido registrada entre Santa Cruz Cabrália, BA e Linhares, ES. Sua extensão de ocorrência (EOO) é calculada em 15.696km2. Essa região de Mata Atlântica que teve uma redução drástica da sua cobertura vegetal – conversão das áreas naturais para a silvicultura, agricultura ou pecuária. Há desmatamento histórico da área e a atual expansão do cultivo de cacau, da pecuária e da silvicultura (seringueira), levando a redução e fragmentação cada vez maior das áreas naturais. Essas atividades, além de causarem intensa redução e fragmentação da paisagem, são fortemente associadas ao uso de agrotóxicos e pesticidas que causam também o declínio continuado do habitat. Considerando a baixa capacidade de dispersão da espécie e alta taxa de transformação da paisagem, infere-se que a fragmentação do habitat reflete-se em severa fragmentação da sua população. Por essas razões, Euglossa avicula foi categorizada como Vulnerável (VU) pelo critério B1ab(iii).","Sim","Não","Bahia, Espírito Santo","|Nordeste|Sudeste|","Mata Atlântica","Sub-bacia Doce","FLONA do Rio Preto, PARNA do Descobrimento, PARNA do Monte Pascoal, PARNA do Pau Brasil, REBIO de Sooretama, REBIO de Una, REBIO do Córrego do Veado, REBIO do Córrego Grande","ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA","","Não","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida 9 - Poluição|9.3 - Agropecuária e florestal|9.3.3 - Herbicidas e pesticidas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Plebeia","Plebeia droryana","","Plebeia droryana","(Friese, 1900)","Abelha, Inhati, Jatahy-mosquito, Miri-guazú","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Plebeia droryana ocorre na Argentina, Paraguai e Brasil, onde há registros nas regiões Sul, Sudeste e Nordeste, do Rio Grande do Sul à Bahia. Apesar das ameaças incidentes em parte de sua distribuição, o impacto delas não coloca a espécie em risco de extinção em curto prazo. Portanto, P. droryana foi categorizada como Menos Preocupante (LC).","Não","Não","Bahia, Espírito Santo, Minas Gerais, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, São Paulo","|Nordeste|Sudeste|Sul|","Caatinga, Cerrado, Mata Atlântica, Pampa","Sub-bacia Doce Sub-bacia Grande Sub-bacia Guaíba Sub-bacia Iguaçu Sub-bacia Itapecuru-Paraguaçu Sub-bacia Litoral RJ Sub-bacia Litoral RJ SP Sub-bacia Litoral SP PR SC Sub-bacia Paraíba do Sul Sub-bacia Paranaíba Sub-bacia Paranapanema Sub-bacia São Francisco Alto Sub-bacia São Francisco Médio Sub-bacia Tietê","APA Bacia do Rio Paraíba do Sul, APA Cananéia-Iguape-Peruíbe, APA Petrópolis, PARNA da Serra do Gandarela, PARNA da Serra do Itajaí, PARNA da Serra dos Órgãos, PARNA da Tijuca, PARNA São Joaquim, REBIO Comboios, REBIO União","APA PIRACICABA JUQUERí-MIRIM AREA II, APA SISTEMA CANTAREIRA, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA, ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS, PARQUE ESTADUAL DA CANTAREIRA, PARQUE ESTADUAL DA SERRA FURADA, PARQUE ESTADUAL DE ITAPETINGA, PARQUE ESTADUAL DO LIMOEIRO, PARQUE ESTADUAL DO RIO DOCE, PARQUE ESTADUAL MATA SECA","RESERVA PARTICULAR PATRIMôNIO NATURAL IRARA, RPPN Caetezal, RPPN Morro das Aranhas, RPPN Parque Ecológico ARTEX, RPPN Rancho Mira-Serra, RPPN Reserva Particular Professor Delmar Harry dos Reis, RPPN Sítio Curucutu","Desconhecido","Desconhecida","1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona subnitida","","Melipona subnitida","Ducke, 1910","Abelha, jandaira, uruçu","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona subnitida é endêmica do Brasil com registro em todos os estados do Nordeste. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, M. subnitida foi categorizada como Menos Preocupante (LC).","Sim","Não","Alagoas, Bahia, Ceará, Maranhão, Paraíba, Pernambuco, Piauí, Rio Grande do Norte","|Nordeste|","Caatinga, Cerrado, Mata Atlântica","Sub-bacia Itapecuru Sub-bacia Jaguaribe Sub-bacia Litoral AL PE PB Sub-bacia Litoral CE PB Sub-bacia Litoral CE PI Sub-bacia Paraíba Sub-bacia Parnaíba Baixo Sub-bacia Parnaíba Médio Sub-bacia São Francisco Baixo Sub-bacia São Francisco Submédio","APA Chapada do Araripe, APA Delta do Parnaíba, APA Serra da Ibiapaba, FLONA Açu, PARNA Jericoacoara, PARNA Lençóis Maranhenses, REBIO Guaribas, RESEX Marinha do Delta do Parnaíba","ÁREA DE PROTEçãO AMBIENTAL DA FOZ DO RIO DAS PREGUIçAS - PEQUENOS LENçóIS - REGIãO LAGUNAR ADJACENTE, ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS","RPPN Ambientalista Francy Nunes, RPPN Fazenda Não me Deixes, RPPN Fazenda Olho D'Água do Urucu, RPPN Ilha do Caju, RPPN Serra das Almas II","Desconhecido","Desconhecida","11 - Mudanças e extremos climáticos|11.1 - Mudança/alteração de habitat 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida 5 - Uso de recursos biológicos|5.1 - Caça e captura de animais terrestres ou marinhos|5.1.1 - Caça/captura intencional (a espécie é o alvo)|5.1.1.2 - Comercial - Nacional/Local","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Euglossa","Euglossa pepei","","","Nemésio & Engel, 2012","Abelhas das orquídeas","Invertebrados Terrestres","07/2021","Dados Insuficientes","","","Euglossa pepei é endêmica do Brasil, registrada apenas em áreas de Mata Atlântica nos estados de Alagoas, Bahia e no Espírito Santo. Apesar de sua ampla distribuição, intensos esforços de coleta em diversos locais ao longo dessa área foram realizados e a espécie é conhecida de apenas pouco mais que dez espécimes coletados ao longo dessa distribuição, o que a torna extremamente rara e pouco conhecida. Essa região da Mata Atlântica tem sofrido intensa transformação da paisagem promovida, sobretudo, pela substituição de ambientes naturais por áreas de agropecuária, silvicultura e expansão urbana. Considerando que não são conhecidos seus parâmetros populacionais e que não há informações disponíveis para inferir como os impactos das ameaças citadas afetam sua população e, por isso, não há como avaliar adequadamente seu risco de extinção. Portanto, Euglossa pepei foi categorizada como Dados Insuficientes (DD).","Sim","Não","Alagoas, Bahia, Espírito Santo","|Nordeste|Sudeste|","Mata Atlântica","Sub-bacia Doce Sub-bacia Itapecuru-Paraguaçu Sub-bacia Litoral AL PE PB","ESEC de Murici, PARNA do Monte Pascoal","ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ","RPPN Ouro Verde","Não","Desconhecida","1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Camargoia","Camargoia pilicornis","","Camargoia pilicornis","(Ducke, 1910)","Abelha","Invertebrados Terrestres","07/2021","Dados Insuficientes","","","Camargoia pilicornis é endêmica do Brasil, com registros para os estados do leste do Pará e Oeste do Maranhão. A espécie é aparentemente restrita aos ambientes de matas úmidas dessa região, entretanto, novas amostragens na região são necessárias. A área de distribuição da espécie está passando por um intenso processo de degradação há décadas. Entre as principais perturbações observadas estão a conversão de ambientes naturais para a atividades agrossilvipastoris e a extração madeireira. Atualmente a área de ocorrência da espécie encontra-se intensamente descaracterizada e não há registros da espécie em unidades de conservação, mesmo naquelas próximas às ocorrências confirmadas. Não há informações disponíveis para inferir como os impactos das ameaças citadas afetam sua população bem como sua real distribuição natural, por isso, não há como avaliar adequadamente seu risco de extinção. Portanto, Camargoia pilicornis foi categorizada como Dados Insuficientes (DD).","Sim","Não","Maranhão, Pará","|Nordeste|Norte|","Amazônia, Cerrado","Sub-bacia Gurupi Sub-bacia Itapecuru Sub-bacia Tocantins Alto","","","","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida 5 - Uso de recursos biológicos|5.3 - Extração florestal","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Trigona","Trigona guianae","","Trigona guianae","Cockerell, 1910","Abelha, Cu-de-vaca-vermelha, Djô, Txashkû-taxipa","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Trigona guianae é amplamente distribuída na América do Sul, ocorrendo na Bolívia, Colômbia, Equador, Guiana, Peru, Suriname, Venezuela e Brasil, onde é registrada nos estados do Acre, Amapá, Amazonas, Rondônia, Mato Grosso, Paraíba, Pará, Tocantins, Maranhão, Ceará e Minas Gerais. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, T. guianae foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amapá, Amazonas, Ceará, Maranhão, Mato Grosso, Minas Gerais, Pará, Paraíba, Rondônia, Tocantins","|Centro-Oeste|Nordeste|Norte|Sudeste|","Amazônia, Caatinga, Cerrado, Mata Atlântica","Sub-bacia Doce Sub-bacia Itapecuru Sub-bacia Litoral CE PI Sub-bacia Madeira Sub-bacia Negro Sub-bacia Paru Sub-bacia Tocantins Alto Sub-bacia Tocantins Baixo","ESEC Cuniã, FLONA Carajás, PARNA de Ubajara, PARNA dos Campos Ferruginosos","ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES, PARQUE ESTADUAL CHANDLESS, PARQUE ESTADUAL DE GUAJARÁ-MIRIM, PARQUE ESTADUAL DO LAJEADO, RESERVA BIOLÓGICA DE MAICURU, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CUJUBIM","","Desconhecido","Desconhecida","","","","","","",""
